RawFileName,RetentionTime,MS2 Scan Number,MS2 Injection Time,Sum SN,Ion Flux,Carrier Ratio,TMT126,TMT127n,TMT127c,TMT128n,TMT128c,TMT129n,TMT129c,TMT130n,TMT130c,TMT131n,TMT131c,TMT132n,TMT132c,TMT133n,TMT133c,TMT134n
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.1787415720167,4384,300,192.07814260413,0.6402604753471,26.3902246978186,131.942863010093,4.47315688543224,12.0206548514676,5.88905357924351,5.72672275428958,3.93676830106352,10.0502165502262,5.73605784570938,4.65119922206295,7.65144960454227,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.1841413906667,4385,244.027,363.476974546286,1.48949491058893,25.5081013741863,249.667187266744,11.2056790574759,18.4999588272712,10.8348422347355,11.1798449255333,11.3284854287419,12.8302597747501,10.3014545253897,13.1079054987449,14.5213570068991,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.1906037493333,4387,95.52,5674.98547710471,59.4114895006774,10.9362153048975,2899.00209297533,512.400209478643,81.0791898546623,246.358163427693,286.548210515063,252.414622838026,338.404462869062,358.35172342376,334.255358355447,363.640108886586,0,2.53133448043809,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.1950831088167,4388,74.64,1927.35444902096,25.8220049440107,36.8459500293252,1379.26022333685,101.012878602146,121.283085392865,85.7011512149886,93.3848627798778,81.6860834387245,21.3434324338982,16.8295368030388,14.0985728553996,12.7546221631758,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.19715448215,4389,184.976,3973.65991105603,21.4820296203617,98.4464658388646,3530.67687848971,123.708290831454,29.9310540973625,46.6923585136223,8.80725180958409,8.75627980697698,26.3961727120366,104.693625430298,22.5646745258988,71.4333248390863,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.2007014282667,4390,215.735,181.735666052953,0.842402327174327,29.2839886021801,130.277257402606,5.08257198750947,8.47150277832162,4.70460731053656,4.37766902515773,3.30042936547875,5.43181616043681,5.06706854666295,6.45254664757868,8.57019682866526,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.20470992695,4391,93.251,301.47019571323,3.23288968175387,27.9571371325614,213.344784156856,12.2328467548756,11.5409791027738,9.14375881110989,11.0209698090971,8.65530713457934,12.676610402201,7.75565945010874,8.73193596554543,6.3673441260836,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.2066823173333,4392,111.232,230.956200547398,2.07634673967381,25.0596261840845,163.338445415368,3.72768565699088,8.90372120234135,4.44862278013123,3.53430295629677,3.07965093618142,9.7224032144206,11.6881068920956,10.8950974966046,11.6181639969671,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.208940444,4393,117.646,761.563846165768,6.4733509525676,29.4786128728343,549.558376078338,22.1856828165608,31.9957683600446,14.0256351457171,18.729031410425,19.2253296135917,27.931297826806,29.8127684814657,24.8567622685232,23.2431941642956,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.2113155298667,4394,186.871,2709.29044397626,14.4981856145483,35.1024339827585,1810.91875193398,150.911527047278,272.61386411977,134.238009273314,116.20853544748,144.287292855922,27.0987374767583,25.3312290295461,12.5668239103298,15.1156728818841,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.2148424968,4395,300,1503.04526848517,5.01015089495056,32.1772011211787,1087.76885088154,81.5877538429769,50.6510255030845,61.6578583539714,69.9718322733717,63.9311933049984,21.4459279674627,23.1432357120847,21.9170437562127,20.9705468894608,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.2223317336167,4397,49.979,1029.16178481693,20.5918842877394,30.7919995584035,709.135191900686,57.7252317334398,61.9638556884659,56.286170825542,57.4231537581725,58.369810267935,9.23936373549963,7.22978637866882,5.19854991635106,6.59067061216579,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.2268096549667,4398,274.416,4219.29258956797,15.3755341873942,26.2567742620794,3098.97946464027,69.5110098178221,81.7017443621822,63.4405848110859,73.2158343594268,72.8347524749303,182.947193089886,187.751383790613,201.125850128983,187.784772092767,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.2321897226833,4399,169.227,453.058705171637,2.67722470510992,35.65347500777,338.867472406872,21.1197819815565,13.9136887744436,16.5319111691691,21.293091374918,20.6416460361573,3.87417384013235,5.16425674131629,5.65448255797055,5.99820028910174,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.2354080122833,4400,138.182,77.4893834690004,0.560777695133956,43.7564744131948,54.5693541238582,4.00891995157926,5.93986070733892,2.88863085659056,2.32792836139422,3.02578522666223,2.82056053436118,0,0,0,0,0,0,0,1.90834370721575,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.2381667264167,4401,229.49,344.360489375634,1.50054681849158,33.0722098245173,248.654010561562,9.46326817596175,21.0122970582395,9.12721943090734,9.49994993409206,7.28418091499635,9.73736738660463,8.57984182048528,10.8844433787487,10.1179107140356,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.2424562317333,4402,155.291,322.115565960234,2.07427066578381,31.481035600078,223.359760758834,15.2487260379405,21.326979729252,9.56323621207065,8.81124930939607,10.8628160376002,7.76104092189789,11.5872030240989,6.72972173929517,6.86483218984877,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.2454598005333,4403,178.42,1250.88931541175,7.01092543107136,32.184554892897,879.923888329151,64.4412065264861,70.3243946185168,50.7600655109838,49.9160559938166,57.5995259897496,21.3324014162616,20.5287510954501,19.9058295816417,16.1571963496947,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.24884699895,4404,247.993,276.467847198329,1.11482117317154,27.1524840573857,196.204363911183,7.98097588081476,11.1802829651305,5.59774686845745,7.13010609824301,5.2075900576815,11.2161223781551,8.05177463153889,11.7064114734247,12.1924729337002,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.2553764248167,4406,108.133,751.289943457882,6.94783223861247,30.9063524340982,536.9458129527,29.6946249487745,36.2736700716729,24.8027036987312,26.747413986226,23.0556866809576,20.0853912209153,14.6629754693104,18.4991078000901,20.522556628504,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.2598558752167,4407,91.085,505.706301204332,5.5520261426616,32.3487219418158,354.166686366971,29.3627369437741,27.7315440468366,20.6704259130044,17.4395627207582,21.1243932671295,10.2665273842482,7.41801734513334,9.86152202381629,7.66488519265961,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.26206339815,4408,182.344,873.521576038972,4.79051450027954,29.4345639931995,633.320395905393,26.0645620990698,33.0297641453912,20.912667088523,22.69760585624,18.366573322738,28.2337683721185,32.4381420063796,29.9346629431654,28.5234342999536,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.2655237048,4409,300,101.265326997323,0.337551089991075,30.5116748899523,73.8104916808643,3.46090675138483,3.67709310664888,1.98606620552931,0,3.6733742924696,3.00947561085546,3.91907863322636,4.12134279070185,3.60749792564203,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.2709904733333,4410,220.493,251.906432011942,1.14246906709937,30.150264317142,174.211458315969,10.4272162895484,16.6302648396661,7.13878546496384,9.39922676783245,8.64583104911061,4.63267654345813,7.56156481497125,5.86994915890322,7.38945876751909,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.275071012,4411,296.605,3126.79780693397,10.5419591946662,29.0204417895024,2313.21323692757,88.5847618595649,66.4241854560685,63.6539741774934,72.9487987288604,67.4224436862908,107.548702746744,115.547276061089,118.793693507965,110.074413982025,0,2.58631980029334,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.2804252730667,4412,300,796.538637362111,2.65512879120704,28.4524060669339,576.650458074335,18.5501064186826,30.5974025243408,12.081418427782,10.8805181917793,10.4627496251526,31.9358303073473,31.264111732548,36.7264210929787,37.3896209671651,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.2878289549333,4414,11.777,203.834041299043,17.307806852258,39.8840101560567,149.08050459549,13.3140460643024,9.60924173339214,6.59192427897401,9.02871334614209,9.20506370268741,0,2.23011982041495,2.30015968994139,2.47426806769824,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.2923042058667,4415,109.099,392.018872060709,3.59323982860254,28.4286015357939,272.722534773616,13.9407523169906,22.3267331768809,8.28741167750004,9.6399465843213,8.98129052312719,10.9019918308872,13.6132495987012,16.3464938814697,15.2584676972147,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.2948121853333,4416,82.859,265.48995131344,3.20411725115486,28.8466577326806,193.926618859213,5.94920786157994,9.2636690729508,4.06146886650202,5.02432329938986,4.29179587526709,13.2206043834529,9.27702445936197,10.7802457611691,9.69499287455309,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.2966626752167,4417,141.534,1598.42446304713,11.293572308047,32.2052057884855,1145.73204860573,79.2034596184282,71.1955629828921,64.4319305395262,75.0261268220906,75.3132296223908,22.4806106360372,22.4956576196113,23.2356504253482,19.310186175073,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.29944325495,4418,105.437,765.611329070379,7.26131556351545,25.9609162933595,517.703008262504,18.3112628416452,53.5593893065404,17.1126170770786,13.1728082907255,14.6298304087167,32.3849630340144,30.8123490220762,34.4760927175401,33.4490081095378,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.30160330135,4419,233.888,511.62970716062,2.18749874795039,29.5472220073746,359.992977534484,13.2270192358798,32.2175265153804,13.1436312566937,16.6084468541681,13.7069657554227,14.1769195747187,15.081533429419,15.2574815546698,18.2172054497843,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.3059137914833,4420,199.555,956.270212150174,4.79201329032183,29.7807059656128,637.115341376823,36.9472685153379,87.5425381437352,36.3330077236566,33.6725406653418,34.6981128438752,25.2655501299745,20.3744716875834,21.8276882265301,22.4936928373159,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.3096534224,4421,257.069,135.742886348104,0.528040667478785,23.9882138944073,89.0727454310603,3.77136628473368,9.89373834012879,4.61573316222794,3.7241748573288,4.12096565665737,4.33008279218007,4.35135096994341,4.24822388965672,7.61450496418667,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.3143362357333,4422,279.592,3831.31984930128,13.7032527729738,23.8879341457448,2581.94418101975,174.192798261666,157.687987015006,233.415751533532,310.74527204374,265.542925777105,34.865981791385,29.8736807841026,22.46811513942,20.5831559355785,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.3214176909333,4424,34.407,155.268337079427,4.5126961687862,28.4381848329911,109.401925869072,5.71596784421306,7.31623498377274,2.90256027542604,5.05995140800935,5.24021293602169,6.27212260862081,3.82576629039843,4.88530462440382,4.64829023948899,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.3258903170833,4425,67.44,2395.41574945538,35.5192133667761,30.0912531544673,1674.28021077451,142.207340987256,105.704930539672,140.586309465558,154.624844546824,149.236869567135,12.3713224516637,9.34964571997098,2.44639790867592,4.6078774941177,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.3279834576,4426,69.639,516.528863285701,7.41723550432517,33.6435766454688,366.743482062213,27.471810708157,28.3625524764886,17.6319564754434,17.921070371424,23.8098803094814,10.8680865896519,8.64756833564452,7.69729670324076,7.37515925395633,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.3295653944,4427,133.287,477.345434671752,3.58133527404587,27.985042300337,341.791140147874,16.2933527669189,16.7623362404077,15.8126319241934,19.2603013459479,15.687261078273,13.9029056437754,13.5003979936104,13.0689060409949,11.2662014897567,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.3322630717333,4428,297.985,737.776438516838,2.47588448585277,31.4721555876446,532.598787999221,31.2928963553934,30.6985447153632,24.4270910346311,24.6570586596722,19.9723060185056,20.5390481119659,19.9614933306845,18.785017601888,14.8441946895136,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.3376396573333,4429,300,324.111576563944,1.08037192187981,29.471754452159,226.03129474222,15.4486799090057,16.7338821677806,9.84191497298155,11.861806897261,12.0286922907884,10.3956366432741,6.00086100351636,7.32154227877619,8.44726565834044,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.3430538669333,4430,212.879,561.178720727881,2.63613940655434,24.3796586231722,352.753474263645,21.8673351928546,53.3109510581388,15.9165150265816,19.0463521428503,15.1537080607691,20.5974048331552,18.9355520866904,22.3424352553086,18.0547468012881,3.20024600659952,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.3470036986833,4431,300,464.28468923375,1.54761563077917,24.4863074653351,309.718259941492,21.9266478495744,23.7057533186936,13.5706081852267,16.3840973555231,11.0984590933337,19.4061680853572,14.9603938134129,19.0388478667689,14.4754537243676,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.3545350024,4433,57.399,479.083894225363,8.34655471742301,37.5970614009736,357.69494424478,18.8801189814659,21.7661232711895,10.2853732099922,13.7510436447825,13.7609776371996,8.82338146519952,13.9649583152092,9.91999863958563,10.2369748159589,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.3590057552,4434,64.027,985.402886989545,15.390427272706,28.6149922411589,691.014442467257,38.1314118799667,49.2879378255266,32.2503304060109,20.3891143184603,25.7451833307555,32.2822035801073,30.2770657739204,33.84768467707,32.1775127304704,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.3611490837333,4435,138.616,3661.1361621509,26.4120748120772,37.9418535573623,2696.50955669306,234.733388234773,133.242884926312,172.247701051805,181.502110520009,185.324132748944,15.5820436378935,19.3285583881224,10.8925838249228,11.7732021250568,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.3638676898667,4436,223.322,1105.00757438183,4.94804620405436,22.1123349276188,728.834222633943,83.0393976944845,21.6257686818287,61.6497800065974,60.173947701352,54.1180220794053,22.3446909988548,20.6506257716612,26.2397881528423,26.3313306608579,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.36800288,4437,70.463,302.701161427608,4.29588807498415,27.2656321275131,209.215149558268,7.91748837492831,18.6969195516714,13.6654296325589,10.7708191155689,8.79185259954424,7.20570090440086,9.27197292012249,10.3160586781178,6.84977009242724,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.3698099608167,4438,239.912,721.551421891935,3.00756703246163,29.1285619206809,491.802497691939,26.9684138308128,53.120416440421,22.2722096223167,23.0182939280506,21.2611324198271,23.1745158485869,20.1088719620021,21.1418126431017,18.6832575048773,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.3742192893333,4439,282.624,1519.89732417176,5.37780699505973,28.836310964683,1100.56409552367,30.1822954786584,63.8483820068319,23.9210619590662,30.9724698177862,23.7935638597273,53.3401880498039,59.5034923544633,63.3049188085896,65.7031391052171,2.5017876995114,2.26192950843733,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.3793338290667,4440,131.339,700.71008634237,5.33512579159557,28.2752621977528,493.52200603424,16.093433365307,40.1120518630338,18.7904700152069,19.1735148183292,15.5851859751119,22.4905573415366,25.6421089265599,27.6347762530059,21.665981750039,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.3819883050667,4441,165.788,398.110212583376,2.40132104002326,35.9948690456847,285.649965788012,15.9086627255467,27.0522886931769,11.2687826760107,13.0584243363657,11.2737495446599,9.90299731670292,7.1003412800232,8.65089209589741,8.24410812698009,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.3871440909333,4443,56.617,691.765037548438,12.2183273142066,25.6882897151654,478.239268058665,25.7223844057651,29.6374090076762,19.9677831611908,22.0314819926923,24.6569562209784,21.5877121366263,19.6067476530777,23.2723077241805,27.0429871875857,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.39165982615,4444,78.031,509.684167206885,6.53181642176679,26.3800743528856,337.436200724785,17.7439652446436,40.0329976176628,20.6140301443874,25.0459914877976,19.800327310337,11.1792611424999,13.8202770108453,12.2005720109122,11.8105445130139,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.3936598992167,4445,98.511,610.997325665755,6.20232588914695,27.8369356959119,413.133431686192,20.6129085780219,45.4574811583573,18.774959828551,20.4213738652268,15.7090581429835,18.3539376252637,21.657879267433,19.384519022604,17.4917764911217,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.3957607365333,4446,147.202,721.32898141171,4.90026617445218,33.6158042272697,527.833539523364,32.0884623614318,28.9110622958084,21.1578011949013,24.3317486692497,25.2269081048871,13.3913776912069,17.6044283912883,16.9828677186802,13.8007854608921,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.3986355338833,4447,271.046,868.305321822315,3.20353490485864,29.3909662175488,604.6654470618,31.5038939030928,53.0977772334715,31.7680421779901,39.6787226421428,36.5652166119022,21.6340182337056,21.3212307353944,14.4889830111766,13.5819902116393,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.4035639861333,4448,190.986,708.94367383387,3.71201906859073,27.392953936221,463.946691563784,20.8984670442861,68.5771178246203,25.0081202401373,22.9546976274097,21.6145341636553,22.3165531559749,23.7350959523046,19.5556639929655,20.3367322687323,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.4071600882667,4449,195.554,1297.7206952109,6.63612452422807,35.0799868956821,921.431160484187,81.7398739806116,68.7407116069489,65.2080281025095,62.8198503550568,68.1032233322449,8.70129262362427,9.38103694751756,7.01442325915157,4.58109451904416,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.4108306090833,4450,196.239,561.089641948233,2.85921576214836,29.2340058706954,372.223362490005,25.3604134927393,46.7709179786601,21.5982683315837,18.5210938223423,22.5859675614362,15.7364680891917,14.3289411545816,12.0816918318473,9.8069921623859,0,0,2.07552503345924,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.4145576720167,4451,300,189.604128962926,0.632013763209752,30.8879809872319,132.97459816934,4.07672652832243,14.3862761556109,2.67590862231614,4.32211333115419,3.29215650867533,7.77824662483309,6.46209389260851,5.81546720474756,7.82054192531788,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.4219574877333,4453,52.114,2753.67208191191,52.8393921386175,33.9617563876362,2046.70606046905,159.077073612432,53.229957042528,128.537287136715,139.971173320076,147.360828864641,19.8088521831971,21.296485255577,17.5768005035358,20.1075635241583,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.4264346234667,4454,36.948,840.863219264614,22.7580171934777,24.5848585115032,568.856746976594,28.4931712595385,44.0660521860069,16.5082957631198,24.6971516249278,26.4150427063328,31.1269992122019,29.3743496031047,32.3936261700642,35.0044602643568,3.92732349836661,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.4285056061333,4455,147.303,2121.17708835509,14.400094284265,19.9764702811943,1365.40733510783,110.506670443249,70.3026542145842,71.711786621979,81.0942315473484,69.3120754679688,89.2352452513355,88.5233098495183,86.7161277499727,88.3676521012995,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.4313712992,4456,172.131,1591.03566341793,9.24316749114296,25.8134251194037,1118.8517265276,38.6184545623682,66.2753415927711,36.6793691733456,45.9836264121031,41.9368022804949,61.2030813920829,63.116556960846,63.0949055513041,55.2757989650106,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.4346652632,4457,300,479.066925066851,1.59688975022284,32.7079463586182,350.67539732679,26.744193386631,12.7560446390405,18.3418670829442,22.2903992877063,18.1638845898526,7.52108307597897,6.26973961534691,7.57353658391671,8.73077947864382,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.4400650554667,4458,300,159.979476276831,0.53326492092277,20.0359190518391,107.512442029583,3.67920169098111,4.18782517378099,5.33264419247095,8.93864330588757,9.83926730239712,5.44690026667281,6.90282917506135,2.64140435410786,5.49831878588808,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.445466956,4459,221.183,835.289415878842,3.77646300067746,30.7002382416091,609.523893200405,20.4801117839381,36.8504159452735,16.2513168647094,16.536299731443,16.8551621460507,27.8281792078172,30.2092946061002,32.1531371192137,28.6016052738908,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.4495645448167,4460,300,1105.61583296895,3.6853861098965,28.7176434631703,776.051952458004,38.6151388951557,58.4717973600294,40.8641846802396,36.7402263833544,37.5134955154994,26.325059184594,33.9147217533176,26.47682056775,30.6424361710063,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.45697681895,4462,61.058,2133.12075277732,34.9359748563223,29.4028244325444,1565.99135714419,57.1033004614337,65.9917242252034,45.5493446286166,48.3185992278698,54.7271242767221,79.4020576842953,73.0232377053975,73.4267554013086,66.0781919771135,3.50906004517387,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.4614502866667,4463,73.307,556.854929444346,7.59620403841852,33.9522788374014,417.444918553798,16.9029809635753,19.5420490593515,11.6580488800508,11.7425868287643,12.3518667509601,18.0752639944347,13.6206328049345,21.2018823033147,14.3146993051627,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.4635382128,4464,188.28,5392.64713404001,28.6416355111537,32.1283079167379,3992.75344657411,160.007214023201,193.829238300815,130.263194510266,128.018481251858,136.166343481392,162.307126690937,168.651366215273,165.90325917647,145.836207770352,5.31979799315605,3.59145805217819,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.4670992090667,4465,105.187,1353.14010925003,12.8641382418933,40.4517478156556,1027.36837023757,60.8199710084189,51.5732714167094,46.8785353485464,47.8398579436727,47.2163325106368,20.8245745523706,17.8765248820983,17.8837196865969,14.8589516634049,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.4692700522833,4466,85.631,9158.25085067317,106.950179849274,28.2143658520469,6164.13657034482,633.415624820216,477.504508592851,602.29685123971,552.63830031765,587.441159924596,50.7271382432621,48.982752111024,20.131539539152,20.9764055398936,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.4711209205333,4467,211.222,3180.19687532326,15.0561820043521,33.417816375032,2442.1408963231,78.8200396819588,60.1938637903567,62.35204489597,66.1115077054474,58.7966663022035,110.777663772895,110.712976941148,98.1823333134981,92.108882596686,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.47509315175,4468,300,2785.26606287431,9.28422020958103,34.4221649699066,2023.38613306036,156.601746844867,109.56292319502,134.679745196182,139.079457404935,149.375441505483,20.2643262817253,18.4917527721604,17.3154633415363,16.5090732720442,0,0,0,0,0,0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,20.4805050904167,4469,163.255,1854.22188760159,11.3578260243275,34.0197983589552,1234.63590290364,100.665899781162,185.066795504858,88.483424403891,91.4938992380305,87.6990269046607,20.264173424842,21.5770021542213,12.2805379433437,12.055225342946,0,0,0,0,0,0
